,Unnamed: 0,Postcode,Postcode Latitude,Postcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
551,551,M4X,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
552,552,M4X,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
553,553,M4X,43.667967,-79.3676753,St. Jamestown Delicatessen,43.665811423956086,-79.36864825640076,Butcher
554,554,M4X,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
555,555,M4X,43.667967,-79.3676753,Pet Valu,43.66420501339665,-79.36846012382637,Pet Store
556,556,M4X,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
557,557,M4X,43.667967,-79.3676753,Kanpai Snack Bar,43.66433093594864,-79.36806503124257,Taiwanese Restaurant
558,558,M4X,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
559,559,M4X,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886937,Deli / Bodega
560,560,M4X,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
561,561,M4X,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
562,562,M4X,43.667967,-79.3676753,Wellesley Park,43.66964879583671,-79.3621551990509,Park
563,563,M4X,43.667967,-79.3676753,Thai Room - Cabbagetown,43.6641587260231,-79.3681887298098,Thai Restaurant
564,564,M4X,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
565,565,M4X,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.3678870797158,Bank
566,566,M4X,43.667967,-79.3676753,Hey Lucy,43.664075099238254,-79.36865505824356,Italian Restaurant
567,567,M4X,43.667967,-79.3676753,Jetfuel Coffee,43.665295193920834,-79.36833454168159,Coffee Shop
568,568,M4X,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
569,569,M4X,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
570,570,M4X,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164753,Coffee Shop
571,571,M4X,43.667967,-79.3676753,The Beer Store,43.666407899999996,-79.368833,Beer Store
572,572,M4X,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.664217248906596,-79.36826854052997,Bakery
573,573,M4X,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
574,574,M4X,43.667967,-79.3676753,Subway,43.665597717048676,-79.36846996703981,Sandwich Place
575,575,M4X,43.667967,-79.3676753,Pizza Pizza,43.66717873852173,-79.36966873777858,Pizza Place
576,576,M4X,43.667967,-79.3676753,Starbucks,43.66495582805025,-79.36838967902197,Coffee Shop
577,577,M4X,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718696,Pub
578,578,M4X,43.667967,-79.3676753,Shoppers Drug Mart,43.66394400097457,-79.36780769338706,Pharmacy
579,579,M4X,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
580,580,M4X,43.667967,-79.3676753,Cabbage Town Kitchen,43.668181,-79.36956995,American Restaurant
581,581,M4X,43.667967,-79.3676753,Ambal Trading,43.66753798027583,-79.3693497864898,Market
582,582,M4X,43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251207,Breakfast Spot
583,583,M4X,43.667967,-79.3676753,China Gourmet,43.664180241005106,-79.36835925727236,Chinese Restaurant
584,584,M4X,43.667967,-79.3676753,Park Snacks,43.66697911709207,-79.36311542987823,Snack Place
585,585,M4X,43.667967,-79.3676753,Corner Convenience,43.66423411749109,-79.36811246507057,Convenience Store
586,586,M4X,43.667967,-79.3676753,D&W Fruits And Flowers,43.66781688757668,-79.37306400833607,Flower Shop
587,587,M4Y,43.6658599,-79.38315990000002,DanceLifeX Centre,43.666955834487716,-79.38529729843141,Dance Studio
588,588,M4Y,43.6658599,-79.38315990000002,Storm Crow Manor,43.666839856950226,-79.38159278029705,Theme Restaurant
589,589,M4Y,43.6658599,-79.38315990000002,The Alley,43.665922447984975,-79.38556672752236,Bubble Tea Shop
590,590,M4Y,43.6658599,-79.38315990000002,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
591,591,M4Y,43.6658599,-79.38315990000002,Sansotei Ramen 三草亭,43.66673479451701,-79.3853530009483,Ramen Restaurant
592,592,M4Y,43.6658599,-79.38315990000002,Ho's Team Barber Shop,43.665630316568844,-79.38135926650858,Salon / Barbershop
593,593,M4Y,43.6658599,-79.38315990000002,Wickson Social,43.665904507759684,-79.38571974166426,Gastropub
594,594,M4Y,43.6658599,-79.38315990000002,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
595,595,M4Y,43.6658599,-79.38315990000002,DAVIDsTEA,43.664929978046864,-79.38063036396565,Tea Room
596,596,M4Y,43.6658599,-79.38315990000002,Como En Casa,43.66516,-79.384796,Mexican Restaurant
597,597,M4Y,43.6658599,-79.38315990000002,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
598,598,M4Y,43.6658599,-79.38315990000002,Coach House Restaurant,43.664990598532036,-79.38481415727767,Diner
599,599,M4Y,43.6658599,-79.38315990000002,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
600,600,M4Y,43.6658599,-79.38315990000002,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
601,601,M4Y,43.6658599,-79.38315990000002,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
602,602,M4Y,43.6658599,-79.38315990000002,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
603,603,M4Y,43.6658599,-79.38315990000002,Riddle Room,43.66588109243845,-79.38493615023397,General Entertainment
604,604,M4Y,43.6658599,-79.38315990000002,Churchmouse & Firkin,43.664632173283465,-79.38040612389895,Pub
605,605,M4Y,43.6658599,-79.38315990000002,401 Games,43.66362327785325,-79.3840374323983,Hobby Shop
606,606,M4Y,43.6658599,-79.38315990000002,T-Swirl Crepe,43.663452,-79.384125,Creperie
607,607,M4Y,43.6658599,-79.38315990000002,Ethiopian House,43.666598704396804,-79.38566906742606,Ethiopian Restaurant
608,608,M4Y,43.6658599,-79.38315990000002,Hero Certified Burgers,43.665624030299774,-79.38090430769088,Burger Joint
609,609,M4Y,43.6658599,-79.38315990000002,Starbucks,43.665009003744316,-79.38056421775902,Coffee Shop
610,610,M4Y,43.6658599,-79.38315990000002,Baskin Robbins,43.665073081150744,-79.38068437615618,Ice Cream Shop
611,611,M4Y,43.6658599,-79.38315990000002,Woody's and Sailor,43.66438968402353,-79.38036131100687,Gay Bar
612,612,M4Y,43.6658599,-79.38315990000002,Mr. Tonkatsu,43.66438157920901,-79.38440717744645,Japanese Restaurant
613,613,M4Y,43.6658599,-79.38315990000002,Seduction,43.66562020759618,-79.38468138721245,Adult Boutique
614,614,M4Y,43.6658599,-79.38315990000002,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
615,615,M4Y,43.6658599,-79.38315990000002,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
616,616,M4Y,43.6658599,-79.38315990000002,Ginger,43.66537154278578,-79.38084590182032,Vietnamese Restaurant
617,617,M4Y,43.6658599,-79.38315990000002,Tokyo Sushi,43.66588533093685,-79.38697684868161,Sushi Restaurant
618,618,M4Y,43.6658599,-79.38315990000002,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
619,619,M4Y,43.6658599,-79.38315990000002,Toronto Hemp Company,43.66841942932053,-79.38584843598086,Smoke Shop
620,620,M4Y,43.6658599,-79.38315990000002,Out On The Street,43.66829316903279,-79.3803404783587,Men's Store
621,621,M4Y,43.6658599,-79.38315990000002,The Men's Room,43.66444559652594,-79.38006704821788,Men's Store
622,622,M4Y,43.6658599,-79.38315990000002,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801963,Steakhouse
623,623,M4Y,43.6658599,-79.38315990000002,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
624,624,M4Y,43.6658599,-79.38315990000002,Curry's Art Store Ltd.,43.66283810530194,-79.38373201352064,Arts & Crafts Store
625,625,M4Y,43.6658599,-79.38315990000002,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
626,626,M4Y,43.6658599,-79.38315990000002,YMCA,43.662753444930885,-79.3848492869005,Gym
627,627,M4Y,43.6658599,-79.38315990000002,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
628,628,M4Y,43.6658599,-79.38315990000002,Coffee Island,43.66427089680225,-79.38697157138014,Coffee Shop
629,629,M4Y,43.6658599,-79.38315990000002,Wish,43.66875926600152,-79.38569365317709,Restaurant
630,630,M4Y,43.6658599,-79.38315990000002,Kothur Indian Cuisine,43.667872295582065,-79.38565911153148,Indian Restaurant
631,631,M4Y,43.6658599,-79.38315990000002,Kintaro,43.664151602498634,-79.38026409399563,Sake Bar
632,632,M4Y,43.6658599,-79.38315990000002,LCBO,43.66442750513207,-79.38432654555464,Liquor Store
633,633,M4Y,43.6658599,-79.38315990000002,Burrito Bandidos,43.662962178169344,-79.38395554190545,Burrito Place
634,634,M4Y,43.6658599,-79.38315990000002,Fly Nightclub,43.66686404465104,-79.38480349180918,Nightclub
635,635,M4Y,43.6658599,-79.38315990000002,Kawa Sushi,43.66389438938989,-79.38021009464504,Japanese Restaurant
636,636,M4Y,43.6658599,-79.38315990000002,Hair Of The Dog,43.66282779855822,-79.37966975971743,Gastropub
637,637,M4Y,43.6658599,-79.38315990000002,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
638,638,M4Y,43.6658599,-79.38315990000002,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
639,639,M4Y,43.6658599,-79.38315990000002,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
640,640,M4Y,43.6658599,-79.38315990000002,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
641,641,M4Y,43.6658599,-79.38315990000002,Game Centre,43.668695350912635,-79.38672053464859,Video Game Store
642,642,M4Y,43.6658599,-79.38315990000002,The Yoga Sanctuary,43.661499497597596,-79.38363613350755,Yoga Studio
643,643,M4Y,43.6658599,-79.38315990000002,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
644,644,M4Y,43.6658599,-79.38315990000002,The Betty Oliphant Theatre,43.66431490303621,-79.37772963287725,Theater
645,645,M4Y,43.6658599,-79.38315990000002,The Salad House,43.66950801847592,-79.38606068373157,Mediterranean Restaurant
646,646,M4Y,43.6658599,-79.38315990000002,Wendy's,43.662820073147046,-79.38337917323223,Fast Food Restaurant
647,647,M4Y,43.6658599,-79.38315990000002,Crews & Tangos,43.66432031951433,-79.38048975871901,Gay Bar
648,648,M4Y,43.6658599,-79.38315990000002,Constantine,43.66877272707399,-79.38528710685652,Mediterranean Restaurant
649,649,M4Y,43.6658599,-79.38315990000002,The Captain's Boil,43.6623749149796,-79.38353475807129,Seafood Restaurant
650,650,M4Y,43.6658599,-79.38315990000002,Boutique Bar,43.66421946435568,-79.3804123393745,Gay Bar
651,651,M4Y,43.6658599,-79.38315990000002,O. Noir,43.669144654205674,-79.3825046582174,Restaurant
652,652,M4Y,43.6658599,-79.38315990000002,H Mart,43.669331595476315,-79.38625713488061,Grocery Store
653,653,M4Y,43.6658599,-79.38315990000002,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
654,654,M4Y,43.6658599,-79.38315990000002,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
655,655,M4Y,43.6658599,-79.38315990000002,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
656,656,M4Y,43.6658599,-79.38315990000002,7 West Cafe,43.66866503275271,-79.38682953936423,Café
657,657,M4Y,43.6658599,-79.38315990000002,Rolltation,43.669388,-79.386566,Sushi Restaurant
658,658,M4Y,43.6658599,-79.38315990000002,Crown Princess Fine Dining 伯爵名宴,43.666454929411174,-79.38769789187712,Chinese Restaurant
659,659,M4Y,43.6658599,-79.38315990000002,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
660,660,M4Y,43.6658599,-79.38315990000002,Onnki Donburi,43.66975742655125,-79.3845741987884,Japanese Restaurant
661,661,M4Y,43.6658599,-79.38315990000002,Flash,43.66431873076485,-79.38019013536531,Strip Club
662,662,M4Y,43.6658599,-79.38315990000002,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
663,663,M4Y,43.6658599,-79.38315990000002,Church St. Garage,43.66471024069593,-79.3803316033599,Gay Bar
664,664,M4Y,43.6658599,-79.38315990000002,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
665,665,M4Y,43.6658599,-79.38315990000002,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
666,666,M4Y,43.6658599,-79.38315990000002,Noah's Natural Foods,43.668532095753925,-79.38588463120627,Food & Drink Shop
667,667,M4Y,43.6658599,-79.38315990000002,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
668,668,M4Y,43.6658599,-79.38315990000002,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
669,669,M4Y,43.6658599,-79.38315990000002,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
670,670,M4Y,43.6658599,-79.38315990000002,Asahi Sushi,43.66987385309732,-79.38294265075163,Sushi Restaurant
671,671,M4Y,43.6658599,-79.38315990000002,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
672,672,M4Y,43.6658599,-79.38315990000002,Croissant Tree,43.66957516951418,-79.38233074294871,Coffee Shop
673,673,M4Y,43.6658599,-79.38315990000002,Church Street & Maitland Street,43.66370189799765,-79.38030969666022,Intersection
674,674,M4Y,43.6658599,-79.38315990000002,Wellesley Plaza,43.666452,-79.378479,Plaza
675,675,M5A,43.6542599,-79.3606359,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
676,676,M5A,43.6542599,-79.3606359,Tandem Coffee,43.65355870959944,-79.36180945913512,Coffee Shop
677,677,M5A,43.6542599,-79.3606359,Toronto Cooper Koo Family Cherry St YMCA Centre,43.65319052672638,-79.35794700053884,Gym / Fitness Center
678,678,M5A,43.6542599,-79.3606359,Body Blitz Spa East,43.654735050453645,-79.35987433132891,Spa
679,679,M5A,43.6542599,-79.3606359,Morning Glory Cafe,43.6539469426353,-79.36114884214422,Breakfast Spot
680,680,M5A,43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
681,681,M5A,43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.36450328924941,Breakfast Spot
682,682,M5A,43.6542599,-79.3606359,Corktown Common,43.65561779974973,-79.35621133974291,Park
683,683,M5A,43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
684,684,M5A,43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633119,Historic Site
685,685,M5A,43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032682,Chocolate Shop
686,686,M5A,43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318666,Farmers Market
687,687,M5A,43.6542599,-79.3606359,Sumach Espresso,43.65813540553307,-79.35951549011845,Coffee Shop
688,688,M5A,43.6542599,-79.3606359,Starbucks,43.65132698417445,-79.36432857157804,Coffee Shop
689,689,M5A,43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
690,690,M5A,43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
691,691,M5A,43.6542599,-79.3606359,Cacao 70,43.65006669456167,-79.36072263183006,Dessert Shop
692,692,M5A,43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
693,693,M5A,43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
694,694,M5A,43.6542599,-79.3606359,Underpass Park,43.65576361726025,-79.3548059463501,Park
695,695,M5A,43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
696,696,M5A,43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
697,697,M5A,43.6542599,-79.3606359,Cocina Economica,43.65495889022676,-79.36565725073979,Mexican Restaurant
698,698,M5A,43.6542599,-79.3606359,El Catrin,43.650600737117,-79.35892024942333,Mexican Restaurant
699,699,M5A,43.6542599,-79.3606359,ODIN Cafe + Bar,43.65673854492805,-79.35650305267754,Café
700,700,M5A,43.6542599,-79.3606359,The Yoga Lounge,43.655515222617204,-79.36495542526245,Yoga Studio
701,701,M5A,43.6542599,-79.3606359,Caffe Furbo,43.64996988230381,-79.3588494638819,Café
702,702,M5A,43.6542599,-79.3606359,Berkeley Church,43.655123241745,-79.36587330410704,Event Space
703,703,M5A,43.6542599,-79.3606359,Dark Horse Espresso Bar,43.65308057884428,-79.3570778621122,Coffee Shop
704,704,M5A,43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
705,705,M5A,43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.3584893665057,Pub
706,706,M5A,43.6542599,-79.3606359,The Sweet Escape Patisserie,43.650632173026096,-79.35870913127346,Bakery
707,707,M5A,43.6542599,-79.3606359,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731127,Brewery
708,708,M5A,43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773888,-79.35943595030609,Shoe Store
709,709,M5A,43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
710,710,M5A,43.6542599,-79.3606359,Wildly Delicious Cafe,43.650435878321964,-79.35886151813071,Café
711,711,M5A,43.6542599,-79.3606359,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
712,712,M5A,43.6542599,-79.3606359,The Abnormal Beauty Company,43.649892147381,-79.36100510852191,Cosmetics Shop
713,713,M5A,43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
714,714,M5A,43.6542599,-79.3606359,Vistek,43.657046400257215,-79.35966695607046,Electronics Store
715,715,M5A,43.6542599,-79.3606359,TD Canada Trust,43.65277976270277,-79.35633626256559,Bank
716,716,M5A,43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
717,717,M5A,43.6542599,-79.3606359,Savoury Grounds,43.65682097000449,-79.3589698353747,Coffee Shop
718,718,M5A,43.6542599,-79.3606359,Residence & Conference Centre,43.653040000000004,-79.35704,Hotel
719,719,M5A,43.6542599,-79.3606359,The Aviary,43.653304999999996,-79.35485,Pub
720,720,M5A,43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antique Shop
721,721,M5B,43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
722,722,M5B,43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
723,723,M5B,43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.3783431837677,Burrito Place
724,724,M5B,43.6571618,-79.37893709999999,Silver Snail Comics,43.657031379584076,-79.38140310220501,Comic Shop
725,725,M5B,43.6571618,-79.37893709999999,Page One Cafe,43.657771611126,-79.37607256916809,Café
726,726,M5B,43.6571618,-79.37893709999999,Yonge-Dundas Square,43.656053897421884,-79.38049504264389,Plaza
727,727,M5B,43.6571618,-79.37893709999999,DAVIDsTEA,43.656586190271064,-79.38116704725515,Tea Room
728,728,M5B,43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997794,Ramen Restaurant
729,729,M5B,43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
730,730,M5B,43.6571618,-79.37893709999999,Five Guys,43.657106353057614,-79.38130606340378,Burger Joint
731,731,M5B,43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
732,732,M5B,43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225363,Taco Place
733,733,M5B,43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
734,734,M5B,43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
735,735,M5B,43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455336,-79.37919882575555,Diner
736,736,M5B,43.6571618,-79.37893709999999,Cineplex Cinemas Yonge-Dundas,43.656125559486135,-79.38039005666785,Movie Theater
737,737,M5B,43.6571618,-79.37893709999999,Banh Mi Boys,43.659187518615816,-79.3821314997463,Sandwich Place
738,738,M5B,43.6571618,-79.37893709999999,Infuse Cafe,43.6580680435525,-79.38172645275614,Coffee Shop
739,739,M5B,43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
740,740,M5B,43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
741,741,M5B,43.6571618,-79.37893709999999,Barberian's Steak House,43.657755129259264,-79.38217741375935,Steakhouse
742,742,M5B,43.6571618,-79.37893709999999,Elmwood Spa,43.657759234136705,-79.38258620521141,Spa
743,743,M5B,43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
744,744,M5B,43.6571618,-79.37893709999999,JOEY,43.656093654082795,-79.38187792357715,American Restaurant
745,745,M5B,43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
746,746,M5B,43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672278,-79.37919981155156,Café
747,747,M5B,43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.656449012077424,-79.3741100180102,Hotel
748,748,M5B,43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632362,-79.37889120754515,Japanese Restaurant
749,749,M5B,43.6571618,-79.37893709999999,Ryerson Image Centre,43.657523371610935,-79.37945958709186,Art Gallery
750,750,M5B,43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.65790831232223,-79.38130421010204,Middle Eastern Restaurant
751,751,M5B,43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.656485017595784,-79.38094490841219,Mexican Restaurant
752,752,M5B,43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
753,753,M5B,43.6571618,-79.37893709999999,Spring Sushi,43.65625252981609,-79.38065954471074,Sushi Restaurant
754,754,M5B,43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.65339379601959,-79.3785073962175,Theater
755,755,M5B,43.6571618,-79.37893709999999,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
756,756,M5B,43.6571618,-79.37893709999999,Kinton Ramen,43.66063169500672,-79.37887964897601,Ramen Restaurant
757,757,M5B,43.6571618,-79.37893709999999,JOEY Eaton Centre,43.65540379999999,-79.38192889999998,Restaurant
758,758,M5B,43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65381001500843,-79.38056191501433,Shopping Mall
759,759,M5B,43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
760,760,M5B,43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
761,761,M5B,43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
762,762,M5B,43.6571618,-79.37893709999999,Kabul Express,43.65669146835465,-79.37664313658586,Middle Eastern Restaurant
763,763,M5B,43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
764,764,M5B,43.6571618,-79.37893709999999,Solei Tanning Salon,43.65473408234762,-79.38024826065258,Tanning Salon
765,765,M5B,43.6571618,-79.37893709999999,Panera Bread,43.657107453274186,-79.38157439231874,Bakery
766,766,M5B,43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38011999999999,Cosmetics Shop
767,767,M5B,43.6571618,-79.37893709999999,Milestones,43.65630763877395,-79.38082230024877,Fast Food Restaurant
768,768,M5B,43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
769,769,M5B,43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
770,770,M5B,43.6571618,-79.37893709999999,Winners,43.656953,-79.380775,Clothing Store
771,771,M5B,43.6571618,-79.37893709999999,Crepe Delicious,43.65453648827725,-79.38088885547485,Food Court
772,772,M5B,43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
773,773,M5B,43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European Restaurant
774,774,M5B,43.6571618,-79.37893709999999,DAVIDsTEA,43.655069819496575,-79.38059022205873,Tea Room
775,775,M5B,43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.658979856830356,-79.38294890507811,Bar
776,776,M5B,43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
777,777,M5B,43.6571618,-79.37893709999999,Trattoria Mercatto,43.654453144701996,-79.38097410756741,Italian Restaurant
778,778,M5B,43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.38362099999999,Seafood Restaurant
779,779,M5B,43.6571618,-79.37893709999999,BMV Books,43.6570470610916,-79.3816606143166,Bookstore
780,780,M5B,43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
781,781,M5B,43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
782,782,M5B,43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
783,783,M5B,43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664735,Clothing Store
784,784,M5B,43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.656019399920595,-79.38032551379719,Restaurant
785,785,M5B,43.6571618,-79.37893709999999,Bourbon St. Grill,43.65513514101621,-79.3808225262395,Fast Food Restaurant
786,786,M5B,43.6571618,-79.37893709999999,Patties Express,43.65783241403575,-79.38183777062406,Caribbean Restaurant
787,787,M5B,43.6571618,-79.37893709999999,Tangerine Café,43.65393690330819,-79.37972202364307,Bank
788,788,M5B,43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
789,789,M5B,43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741965,Shoe Store
790,790,M5B,43.6571618,-79.37893709999999,HomeSense,43.6531866401305,-79.37923684716209,Furniture / Home Store
791,791,M5B,43.6571618,-79.37893709999999,Ethiopiques,43.656512743041546,-79.37707774884599,Ethiopian Restaurant
792,792,M5B,43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558369,Pizza Place
793,793,M5B,43.6571618,-79.37893709999999,Fine Asian Bowl,43.655341208477715,-79.38032614654341,Vietnamese Restaurant
794,794,M5B,43.6571618,-79.37893709999999,Ali Basha Cafè,43.65668970000001,-79.3754589,Hookah Bar
795,795,M5B,43.6571618,-79.37893709999999,Disney store,43.654247999999995,-79.381232,Toy / Game Store
796,796,M5B,43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
797,797,M5B,43.6571618,-79.37893709999999,Magic Tailor,43.653741582288646,-79.3797452388142,Clothing Store
798,798,M5B,43.6571618,-79.37893709999999,Bath & Body Works,43.65421636909306,-79.38099524844415,Cosmetics Shop
